start_id,end_id,start_coordinate,end_coordinate,linear_distance,spearman,p-value
203,208,"25.024487,121.510570","25.035555,121.495342",1.966015289505408,0.059424005821024146,0.2915318409442911
203,249,"25.024487,121.510570","25.037706,121.506624",1.517502665454749,0.018719379488987407,0.7398880896734532
203,257,"25.024487,121.510570","25.023316,121.492637",1.8146297668850069,0.047628955796838165,0.3980331096513584
203,275,"25.024487,121.510570","25.040988,121.507688",1.8508684823389496,0.06831618053017746,0.22514987217796578
203,285,"25.024487,121.510570","25.025966,121.513770",0.3621517149562062,0.1630891114400863,0.0035938988110598468
203,289,"25.024487,121.510570","25.023377,121.518835",0.8432040373667959,0.04746816512752825,0.3996296247977973
203,299,"25.024487,121.510570","25.029264,121.499358",1.2492184958229586,0.02101368670080541,0.7093708265528007
203,306,"25.024487,121.510570","25.027781,121.521980",1.2080222531630331,-0.023416319718614624,0.677903492952096
203,317,"25.024487,121.510570","25.026823,121.491675",1.9245314813224337,0.13686496755990768,0.01474136264308364
203,321,"25.024487,121.510570","25.031334,121.505085",0.939002882705497,0.046414987365277896,0.410181237903559
203,327,"25.024487,121.510570","25.031580,121.514640",0.886613260617722,-0.038489475068925166,0.49471329556960275
203,345,"25.024487,121.510570","25.038060,121.519430",1.749334324574084,0.03797519547010394,0.5005012911496798
203,347,"25.024487,121.510570","25.041340,121.511350",1.8685226714671748,0.06474725070654024,0.2503727331419555
203,353,"25.024487,121.510570","25.020880,121.520490",1.078021738451027,0.0,1.0
203,362,"25.024487,121.510570","25.026720,121.525330",1.5101107087146672,-0.08982446098105057,0.11044650677854252
203,370,"25.024487,121.510570","25.026560,121.502420",0.8540245658782559,0.14491710985278136,0.00977650736305193
203,371,"25.024487,121.510570","25.035320,121.508340",1.220930747021979,-0.012099493726585442,0.8300930712497067
203,382,"25.024487,121.510570","25.035160,121.506390",1.2552962678654187,-0.006426611677318825,0.909260202944506
203,399,"25.024487,121.510570","25.026404,121.529460",1.9183437488016453,0.08160264622542583,0.1471776785661055
204,213,"25.113625,121.537420","25.107782,121.523107",1.5820633871521088,0.07219429079360652,0.19985020649309934
204,232,"25.113625,121.537420","25.118843,121.529738",0.9666302115771008,-0.04772394037490579,0.39709179301170583
204,234,"25.113625,121.537420","25.124162,121.526071",1.6347751653126803,0.0563177035260174,0.31753287518555345
204,246,"25.113625,121.537420","25.098743,121.548086",1.9685177840130896,0.07835318009583417,0.1640229258687732
204,253,"25.113625,121.537420","25.101423,121.527990",1.6527732540267397,0.051464892330385065,0.36108901032061536
204,263,"25.113625,121.537420","25.097103,121.542153",1.8914515254402555,-0.02657624672235448,0.6373617837444521
204,270,"25.113625,121.537420","25.105429,121.529217",1.2283395706605185,0.06973842434169206,0.2156195206059031
204,273,"25.113625,121.537420","25.110437,121.535954",0.3828531219347452,0.03024805787767635,0.5915807954778523
204,361,"25.113625,121.537420","25.117700,121.522200",1.6000158961541533,0.011052850937658013,0.8445952906755594
204,398,"25.113625,121.537420","25.104546,121.531949",1.1471572960322265,0.022371817284384633,0.6915186120844249
205,206,"24.988241,121.555610","25.005386,121.55716",1.9056355374359544,-0.16833976517051671,0.0026396920630827802
205,228,"24.988241,121.555610","24.998811,121.56789",1.7052472985118032,0.06803515330731506,0.22706790985569994
205,237,"24.988241,121.555610","25.001149,121.551418",1.4911691686159216,0.0,1.0
205,247,"24.988241,121.555610","24.987144,121.560627",0.5208896763861609,0.023073572746888257,0.6823599458489329
