"24.999378,121.540197/24.989902,121.569984",途經萬芳路,distance,4.6 公里,16 分 4.6 公里    途經萬芳路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.989902,121.569984/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.989902,121.569984",途經萬芳路,trip duration,16 分,16 分 4.6 公里    途經萬芳路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.989902,121.569984/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.989902,121.569984",途經106縣道,distance,5.7 公里,20 分 5.7 公里    途經106縣道 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.989902,121.569984/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.989902,121.569984",途經106縣道,trip duration,20 分,20 分 5.7 公里    途經106縣道 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.989902,121.569984/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.997996,121.57444",途經木柵路四段/106縣道,distance,8.5 公里,27 分 8.5 公里    途經木柵路四段/106縣道 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.997996,121.57444/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.997996,121.57444",途經木柵路四段/106縣道,trip duration,27 分,27 分 8.5 公里    途經木柵路四段/106縣道 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.997996,121.57444/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.997996,121.57444",途經興隆路二段和萬芳路,distance,4.4 公里,16 分 4.4 公里    途經興隆路二段和萬芳路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.997996,121.57444/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.997996,121.57444",途經興隆路二段和萬芳路,trip duration,16 分,16 分 4.4 公里    途經興隆路二段和萬芳路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.997996,121.57444/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.997659,121.578752",途經新光路二段,distance,9.0 公里,30 分 9.0 公里    途經新光路二段 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.997659,121.578752/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.997659,121.578752",途經新光路二段,trip duration,30 分,30 分 9.0 公里    途經新光路二段 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.997659,121.578752/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.997659,121.578752",途經萬芳路,distance,5.5 公里,19 分 5.5 公里    途經萬芳路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.997659,121.578752/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.997659,121.578752",途經萬芳路,trip duration,19 分,19 分 5.5 公里    途經萬芳路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.997659,121.578752/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.997659,121.578752",途經106縣道,distance,6.8 公里,23 分 6.8 公里    途經106縣道 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.997659,121.578752/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.997659,121.578752",途經106縣道,trip duration,23 分,23 分 6.8 公里    途經106縣道 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.997659,121.578752/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.988363,121.576536",途經景文街,distance,8.1 公里,27 分 8.1 公里    途經景文街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.988363,121.576536/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.988363,121.576536",途經景文街,trip duration,27 分,27 分 8.1 公里    途經景文街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.988363,121.576536/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.988363,121.576536",途經景美街和景文街,distance,8.4 公里,28 分 8.4 公里    途經景美街和景文街 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.988363,121.576536/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.988363,121.576536",途經景美街和景文街,trip duration,28 分,28 分 8.4 公里    途經景美街和景文街 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.988363,121.576536/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.988363,121.576536",途經萬芳路,distance,5.3 公里,19 分 5.3 公里    途經萬芳路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.988363,121.576536/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.988363,121.576536",途經萬芳路,trip duration,19 分,19 分 5.3 公里    途經萬芳路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.988363,121.576536/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.987507,121.549827",途經景文街,distance,3.5 公里,12 分 3.5 公里    途經景文街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.987507,121.549827/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.987507,121.549827",途經景文街,trip duration,12 分,12 分 3.5 公里    途經景文街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.987507,121.549827/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.987507,121.549827",途經景福街,distance,4.2 公里,14 分 4.2 公里    途經景福街 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.987507,121.549827/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.987507,121.549827",途經景福街,trip duration,14 分,14 分 4.2 公里    途經景福街 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.987507,121.549827/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.987507,121.549827",途經景美街和木柵路一段,distance,2.4 公里,11 分 2.4 公里    途經景美街和木柵路一段 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.987507,121.549827/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.987507,121.549827",途經景美街和木柵路一段,trip duration,11 分,11 分 2.4 公里    途經景美街和木柵路一段 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.987507,121.549827/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.980602,121.556177",途經景文街,distance,5.6 公里,19 分 5.6 公里    途經景文街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.980602,121.556177/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.980602,121.556177",途經景文街,trip duration,19 分,19 分 5.6 公里    途經景文街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.980602,121.556177/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.980602,121.556177",途經景福街,distance,6.3 公里,20 分 6.3 公里    途經景福街 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.980602,121.556177/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.980602,121.556177",途經景福街,trip duration,20 分,20 分 6.3 公里    途經景福街 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.980602,121.556177/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.980602,121.556177",途經景興路,distance,5.6 公里,19 分 5.6 公里    途經景興路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.980602,121.556177/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.980602,121.556177",途經景興路,trip duration,19 分,19 分 5.6 公里    途經景興路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.980602,121.556177/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.996842,121.559651",途經興隆路二段,distance,2.4 公里,8 分 2.4 公里    途經興隆路二段 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.996842,121.559651/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.996842,121.559651",途經興隆路二段,trip duration,8 分,8 分 2.4 公里    途經興隆路二段 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.996842,121.559651/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.996842,121.559651",途經興隆路二段203巷,distance,2.8 公里,11 分 2.8 公里    途經興隆路二段203巷 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.996842,121.559651/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.996842,121.559651",途經興隆路二段203巷,trip duration,11 分,11 分 2.8 公里    途經興隆路二段203巷 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.996842,121.559651/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.996842,121.559651",途經景華街,distance,2.9 公里,11 分 2.9 公里    途經景華街 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.996842,121.559651/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.996842,121.559651",途經景華街,trip duration,11 分,11 分 2.9 公里    途經景華街 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.996842,121.559651/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.988241,121.55561",途經木柵路一段/106縣道,distance,4.0 公里,14 分 4.0 公里    途經木柵路一段/106縣道 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.988241,121.55561/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.988241,121.55561",途經木柵路一段/106縣道,trip duration,14 分,14 分 4.0 公里    途經木柵路一段/106縣道 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.988241,121.55561/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.988241,121.55561",途經景福街和木柵路一段/106縣道,distance,4.7 公里,15 分 4.7 公里    途經景福街和木柵路一段/106縣道 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.988241,121.55561/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.988241,121.55561",途經景福街和木柵路一段/106縣道,trip duration,15 分,15 分 4.7 公里    途經景福街和木柵路一段/106縣道 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.988241,121.55561/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.988241,121.55561",途經景興路,distance,4.1 公里,14 分 4.1 公里    途經景興路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.988241,121.55561/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.988241,121.55561",途經景興路,trip duration,14 分,14 分 4.1 公里    途經景興路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.988241,121.55561/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/25.005386,121.55716",途經興隆路二段,distance,2.4 公里,9 分 2.4 公里    途經興隆路二段 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/25.005386,121.55716/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/25.005386,121.55716",途經興隆路二段,trip duration,9 分,9 分 2.4 公里    途經興隆路二段 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/25.005386,121.55716/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/25.005386,121.55716",途經興隆路二段203巷和興隆路二段,distance,2.8 公里,12 分 2.8 公里    途經興隆路二段203巷和興隆路二段 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/25.005386,121.55716/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/25.005386,121.55716",途經興隆路二段203巷和興隆路二段,trip duration,12 分,12 分 2.8 公里    途經興隆路二段203巷和興隆路二段 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/25.005386,121.55716/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.998811,121.56789",途經興隆路二段和萬芳路,distance,3.3 公里,12 分 3.3 公里    途經興隆路二段和萬芳路 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.998811,121.56789/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.998811,121.56789",途經興隆路二段和萬芳路,trip duration,12 分,12 分 3.3 公里    途經興隆路二段和萬芳路 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.998811,121.56789/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.998811,121.56789",途經萬芳路,distance,3.7 公里,15 分 3.7 公里    途經萬芳路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.998811,121.56789/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.998811,121.56789",途經萬芳路,trip duration,15 分,15 分 3.7 公里    途經萬芳路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.998811,121.56789/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.987144,121.560627",途經106縣道,distance,4.7 公里,17 分 4.7 公里    途經106縣道 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.987144,121.560627/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.987144,121.560627",途經106縣道,trip duration,17 分,17 分 4.7 公里    途經106縣道 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.987144,121.560627/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.987144,121.560627",途經景福街和106縣道,distance,5.4 公里,18 分 5.4 公里    途經景福街和106縣道 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.987144,121.560627/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.987144,121.560627",途經景福街和106縣道,trip duration,18 分,18 分 5.4 公里    途經景福街和106縣道 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.987144,121.560627/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.987144,121.560627",途經興隆路二段和興隆路三段,distance,3.5 公里,13 分 3.5 公里    途經興隆路二段和興隆路三段 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.987144,121.560627/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.987144,121.560627",途經興隆路二段和興隆路三段,trip duration,13 分,13 分 3.5 公里    途經興隆路二段和興隆路三段 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.987144,121.560627/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.984144,121.569064",途經景文街,distance,7.0 公里,23 分 7.0 公里    途經景文街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.984144,121.569064/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.984144,121.569064",途經景文街,trip duration,23 分,23 分 7.0 公里    途經景文街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.984144,121.569064/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.984144,121.569064",途經萬芳路,distance,5.9 公里,20 分 5.9 公里    途經萬芳路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.984144,121.569064/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.984144,121.569064",途經萬芳路,trip duration,20 分,20 分 5.9 公里    途經萬芳路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.984144,121.569064/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.984707,121.563125",途經景文街,distance,6.5 公里,22 分 6.5 公里    途經景文街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.984707,121.563125/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.984707,121.563125",途經景文街,trip duration,22 分,22 分 6.5 公里    途經景文街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.984707,121.563125/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.984707,121.563125",途經忠順街一段,distance,5.2 公里,18 分 5.2 公里    途經忠順街一段 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.984707,121.563125/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.984707,121.563125",途經忠順街一段,trip duration,18 分,18 分 5.2 公里    途經忠順街一段 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.984707,121.563125/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.984707,121.563125",途經興隆路二段和興隆路三段,distance,4.0 公里,15 分 4.0 公里    途經興隆路二段和興隆路三段 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.984707,121.563125/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.984707,121.563125",途經興隆路二段和興隆路三段,trip duration,15 分,15 分 4.0 公里    途經興隆路二段和興隆路三段 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.984707,121.563125/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/25.001545,121.536446",途經萬隆街,distance,600 公尺,2 分 600 公尺    途經萬隆街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/25.001545,121.536446/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/25.001545,121.536446",途經萬隆街,trip duration,2 分,2 分 600 公尺    途經萬隆街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/25.001545,121.536446/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/25.001545,121.536446",途經羅斯福路六段/台9線和萬隆街,distance,550 公尺,3 分 550 公尺    途經羅斯福路六段/台9線和萬隆街 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/25.001545,121.536446/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/25.001545,121.536446",途經羅斯福路六段/台9線和萬隆街,trip duration,3 分,3 分 550 公尺    途經羅斯福路六段/台9線和萬隆街 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/25.001545,121.536446/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/25.001545,121.536446",途經台9線和羅斯福路五段218巷,distance,650 公尺,3 分 650 公尺    途經台9線和羅斯福路五段218巷 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/25.001545,121.536446/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/25.001545,121.536446",途經台9線和羅斯福路五段218巷,trip duration,3 分,3 分 650 公尺    途經台9線和羅斯福路五段218巷 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/25.001545,121.536446/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/25.001447,121.539037",途經台9線,distance,450 公尺,3 分 450 公尺    途經台9線 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/25.001447,121.539037/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/25.001447,121.539037",途經台9線,trip duration,3 分,3 分 450 公尺    途經台9線 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/25.001447,121.539037/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/25.001447,121.539037",途經羅斯福路六段/台9線,distance,550 公尺,3 分 550 公尺    途經羅斯福路六段/台9線 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/25.001447,121.539037/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/25.001447,121.539037",途經羅斯福路六段/台9線,trip duration,3 分,3 分 550 公尺    途經羅斯福路六段/台9線 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/25.001447,121.539037/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/25.001447,121.539037",途經萬隆街52巷,distance,650 公尺,3 分 650 公尺    途經萬隆街52巷 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/25.001447,121.539037/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/25.001447,121.539037",途經萬隆街52巷,trip duration,3 分,3 分 650 公尺    途經萬隆街52巷 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/25.001447,121.539037/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.986301,121.567855",途經景文街,distance,6.8 公里,22 分 6.8 公里    途經景文街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.986301,121.567855/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.986301,121.567855",途經景文街,trip duration,22 分,22 分 6.8 公里    途經景文街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.986301,121.567855/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.986301,121.567855",途經106縣道,distance,5.6 公里,21 分 5.6 公里    途經106縣道 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.986301,121.567855/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.986301,121.567855",途經106縣道,trip duration,21 分,21 分 5.6 公里    途經106縣道 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.986301,121.567855/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.986301,121.567855",途經興隆路二段和興隆路三段,distance,4.5 公里,16 分 4.5 公里    途經興隆路二段和興隆路三段 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.986301,121.567855/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.986301,121.567855",途經興隆路二段和興隆路三段,trip duration,16 分,16 分 4.5 公里    途經興隆路二段和興隆路三段 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.986301,121.567855/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.98862,121.54361",途經景美街,distance,1.6 公里,7 分 1.6 公里    途經景美街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.98862,121.54361/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.98862,121.54361",途經景美街,trip duration,7 分,7 分 1.6 公里    途經景美街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.98862,121.54361/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.98862,121.54361",途經景興路,distance,1.9 公里,7 分 1.9 公里    途經景興路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.98862,121.54361/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.98862,121.54361",途經景興路,trip duration,7 分,7 分 1.9 公里    途經景興路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.98862,121.54361/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.98862,121.54361",途經景隆街和景興路,distance,1.9 公里,7 分 1.9 公里    途經景隆街和景興路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.98862,121.54361/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.98862,121.54361",途經景隆街和景興路,trip duration,7 分,7 分 1.9 公里    途經景隆街和景興路 途經未命名的道路     多為平坦路段   ·,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.98862,121.54361/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.97848,121.55545",途經景文街,distance,5.5 公里,18 分 5.5 公里    途經景文街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.97848,121.55545/data=!3m1!4b1!4m2!4m1!3e1"
"24.999378,121.540197/24.97848,121.55545",途經景文街,trip duration,18 分,18 分 5.5 公里    途經景文街 途經未命名的道路     多為平坦路段   ·              詳細資訊  機密資訊,"https://www.google.com.tw/maps/dir/24.999378,121.540197/24.97848,121.55545/data=!3m1!4b1!4m2!4m1!3e1"
